MARCA_ARMA
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GRAND POWER                                                           
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
WALTHER (CARL WALTHER GMBH SPORTWAFFEN)                               
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
CZ (CESKOSLOVENSKA ZBROJOVKA)                                         
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
ALFA-PROJ (SPOL S.R.O.)                                               
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
ROSSI (AMADEO ROSSI S.A.)                                             
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
CARACAL INTERNATIONAL                                                 
CARACAL INTERNATIONAL                                                 
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
HK (HECKLER & KOCH, H&K)                                              
HK (HECKLER & KOCH, H&K)                                              
IWI                                                                   
IWI                                                                   
N�O IDENTIFICADA                                                      
SIG SAUER (SIG SAUER GMBH)                                            
SIG SAUER (SIGARMS USA)                                               
GLOCK GMBH (�USTRIA)                                                  
ROSSI (AMADEO ROSSI S.A.)                                             
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
ROSSI (AMADEO ROSSI S.A.)                                             
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
BERSA                                                                 
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
IMBEL                                                                 
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
BERSA                                                                 
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
SIG SAUER (SIG SAUER GMBH)                                            
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
ROSSI (AMADEO ROSSI S.A.)                                             
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
ROSSI (AMADEO ROSSI S.A.)                                             
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
IMBEL                                                                 
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
SIG SAUER (SIG SAUER GMBH)                                            
BERETTA (PIETRO BERETTA S.P.A.)                                       
BUL G-CHEROKEE                                                        
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
Heckler & Koch                                                        
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
CZ (CESKOSLOVENSKA ZBROJOVKA)                                         
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
SMITH & WESSON                                                        
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
TAURUS ARMAS S.A.                                                     
                                                                      
GLOCK GMBH (�USTRIA)                                                  
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
TAURUS ARMAS S.A.                                                     
GLOCK GMBH (�USTRIA)                                                  
CZ (CESKOSLOVENSKA ZBROJOVKA)                                         
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
TAURUS ARMAS S.A.                                                     
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
                                                                      
